Province,District,Long,Lat,Ele,River ,Flat,"Main OCC
Farming
0:No
1:Yes","Second OCC
Farming
0:No
1:Yes","Migration
BackG
0:No
1:Yes","Literate
0:no
1:yes","Gender 
0:F
1:M",Age,"Work on
farm","Work off
farm"," Not
 employed   ","Female
 work
on farm","Importance
of farming
0:not atll Impornt
1:importnt
2:Very impornt","Crop Net
Income",t4,r4
1,5,67.145923,34.077098,3022.335938,1,0,1,1,1,0,1,70,20,0,4,8,2,24200,2.59351525,34.20318225
1,5,66.911495,34.013782,2794.489502,1,1,1,0,0,1,1,55,3,0,9,3,2,53360,4.0667515,34.24156675
1,5,67.209894,34.063903,3074.091309,0,0,1,1,1,0,1,35,8,3,2,6,2,123320,2.44745475,36.0725445
1,5,67.127298,34.078626,3007.128174,1,0,1,1,1,1,1,58,3,0,2,2,2,53550,2.676158,34.31995075
1,5,66.719577,34.190344,2873.94751,0,0,0,0,1,1,1,48,3,4,2,2,2,20400,3.3746175,52.69315525
1,5,66.999133,34.164378,2994.476807,0,0,1,1,1,1,1,30,1,0,5,4,1,55010,2.837493,37.88378625
1,5,66.842058,34.158723,2932.68335,0,0,1,1,1,0,1,62,2,0,8,0,2,-4300,3.19625975,43.5203045
1,5,66.721707,34.190872,2873.94751,0,0,1,0,1,1,1,55,3,8,5,2,2,31400,3.3746175,52.69315525
1,5,67.076695,33.977448,2902.371826,0,0,1,1,1,1,1,36,1,0,7,2,1,26550,3.256435,35.770898
1,5,67.080093,33.992785,2919.384766,0,0,1,1,1,0,1,48,4,0,5,2,2,47620,3.14753825,35.88101575
1,5,67.075933,33.99212,2910.699219,0,0,1,0,1,0,1,30,1,0,6,1,2,23100,3.220787,35.6805625
1,5,67.037065,34.212186,3052.36792,1,0,1,1,1,0,1,55,4,0,4,2,2,65390,2.48972,36.945755
1,5,67.20989,34.063882,3074.091309,0,0,0,0,0,1,1,21,2,0,5,2,2,68150,2.44745475,36.0725445
1,5,66.678261,34.200524,2862.663086,0,0,1,0,1,1,1,51,2,5,3,4,2,82050,3.48961575,58.61217775
1,5,66.851156,34.162203,2937.943604,0,0,1,1,0,0,1,54,1,0,7,0,2,25500,3.16994925,42.95250725
1,5,66.722152,34.190972,2873.94751,0,0,1,0,1,0,1,38,2,3,2,1,2,33500,3.3746175,52.69315525
1,5,67.117524,34.219648,3099.355713,0,0,1,0,1,1,1,27,2,0,10,2,2,2150,2.29331175,33.95235225
1,5,66.678825,34.201146,2862.663086,0,0,1,0,1,1,1,52,1,5,2,1,2,-26800,3.48961575,58.61217775
1,5,67.209242,34.246037,3149.894531,0,0,1,1,0,0,1,72,8,5,1,4,2,70110,2.0531355,32.66986975
1,5,67.205086,34.062917,3074.091309,0,0,1,1,1,1,1,43,1,0,5,1,2,46420,2.44745475,36.0725445
1,5,67.0417,34.214173,3052.36792,1,0,1,0,1,1,1,80,3,1,0,1,2,28300,2.48972,36.945755
1,5,66.928661,34.018406,2806.661621,1,1,1,1,1,1,1,36,1,0,6,1,2,-2440,4.011943,34.2027335
1,5,67.045048,34.214955,3058.610596,0,0,1,1,1,1,1,30,2,0,1,1,2,28360,2.44618725,36.271741
1,5,66.934154,34.021607,2845.531982,1,1,1,0,0,0,1,61,1,0,7,2,2,67500,3.8418065,35.04409525
1,5,67.135051,34.076001,3014.769775,1,0,1,1,1,1,1,58,2,0,6,1,2,-9080,2.633554,34.236412
1,5,66.839569,34.162558,2932.68335,0,0,1,1,1,1,1,43,2,0,5,2,2,58810,3.19625975,43.5203045
1,3,66.852033,34.594707,3358.022217,1,0,1,1,1,1,1,40,1,3,1,1,1,21000,0.71225075,59.89810275
1,3,66.811149,34.708991,3442.295654,0,0,1,0,0,1,1,20,1,1,4,1,1,5650,0.31092025,68.37949575
1,3,67.243347,34.665649,3232.074219,1,1,1,1,0,1,1,29,1,0,3,2,1,101700,0.6056455,45.28751475
1,3,66.919578,34.653648,3395.317139,1,1,1,1,1,1,1,75,4,1,3,1,1,107700,0.4895775,60.34949475
1,3,66.891271,34.648295,3403.841064,1,0,1,0,1,0,1,40,1,0,5,1,1,14400,0.4905315,62.18573
1,3,66.909628,34.697518,3438.043945,0,1,1,0,1,1,1,51,1,0,6,0,0,7000,0.303422,64.45865725
1,3,66.917966,34.698981,3432.795166,0,1,1,0,1,0,1,60,1,1,8,2,2,-80200,0.30703125,63.9759265
1,3,67.249514,34.662146,3232.074219,0,1,1,0,0,0,1,80,6,0,0,0,0,1125000,0.6056455,45.28751475
1,3,67.125933,34.73057,3319.47998,1,1,1,1,1,0,1,60,3,0,6,3,1,158500,0.37474375,53.66884725
1,3,66.907547,34.655057,3399.227539,1,0,1,0,0,1,1,39,2,1,6,2,1,-261200,0.4860115,61.32176475
1,3,66.77931,34.668853,3400.561768,1,1,1,0,1,1,1,57,4,1,-2,2,1,-9750,0.53229975,67.204157
1,3,66.921194,34.65301,3395.317139,1,0,0,0,0,1,1,55,2,1,5,1,1,39800,0.4895775,60.34949475
1,3,67.081587,34.679332,3338.199219,1,0,1,0,1,1,1,43,1,0,6,0,1,35250,0.4719045,52.9843065
1,3,66.910453,34.652321,3399.227539,1,0,1,1,1,1,1,24,2,1,4,1,2,45550,0.4860115,61.32176475
1,3,66.966675,34.615802,3372.095459,1,0,1,1,1,1,1,70,1,0,1,1,1,127600,0.61884125,56.19340625
1,3,67.082611,34.68,3338.199219,1,1,1,0,1,0,1,55,4,0,6,3,1,3004380,0.4719045,52.9843065
1,3,67.006712,34.610292,3351.567139,1,0,1,1,0,0,1,32,1,2,2,0,0,10450,0.6166375,53.695113
1,3,66.912565,34.65618,3399.227539,0,0,1,0,1,1,1,38,2,1,8,1,2,46000,0.4860115,61.32176475
1,3,66.889411,34.651888,3403.841064,1,1,0,1,1,1,1,45,1,0,9,2,2,169750,0.4905315,62.18573
1,3,67.079188,34.6812,3344.886475,1,1,1,0,1,1,1,50,1,0,7,0,2,2012550,0.46804525,53.6138265
1,3,66.897357,34.654936,3401.687012,1,1,1,1,0,0,1,70,2,14,-7,2,1,9650,0.4877245,61.75856
1,3,67.132912,34.725512,3310.993652,1,0,1,1,0,0,1,65,1,0,6,0,2,148200,0.3798365,53.23744025
1,3,67.070353,34.683493,3348.732178,1,1,1,0,0,0,1,28,5,0,8,3,0,-2408,0.4379315,54.32343075
1,3,66.804589,34.707477,3441.384033,1,0,1,1,0,1,1,60,1,11,0,4,2,8300,0.326023,68.65323625
1,3,67.232515,34.671158,3238.62207,1,1,1,0,1,0,1,41,1,0,7,4,1,468250,0.5607495,47.10755725
1,3,66.906974,34.691517,3431.101074,0,1,1,0,0,1,1,53,1,0,7,2,2,70000,0.3422375,63.7101145
1,3,66.851897,34.595033,3367.265381,1,0,1,0,1,1,1,70,2,3,3,1,1,353250,0.679523,60.4192075
1,3,66.914613,34.73355,3458.523682,0,1,0,0,1,1,1,56,1,2,7,3,1,109500,0.21732925,66.16317575
1,3,67.175647,34.692418,3279.02002,1,0,1,1,0,0,1,42,0,0,8,0,1,11200,0.469869,49.98901275
1,3,66.892099,34.652912,3403.841064,0,1,0,1,1,1,1,25,3,5,6,0,0,77950,0.4905315,62.18573
1,3,67.006579,34.610762,3351.567139,1,0,1,1,1,1,1,30,1,0,10,1,2,32350,0.6166375,53.695113
1,3,66.935771,34.639205,3383.592529,1,0,1,0,1,1,1,62,2,1,6,2,2,245750,0.53678475,58.9849165
1,3,67.241078,34.666802,3246.741699,1,0,1,1,0,0,1,45,1,0,9,0,1,91600,0.587557,46.270729
1,3,66.91795,34.69915,3432.795166,1,0,1,1,1,1,1,50,1,0,9,2,1,54400,0.30703125,63.9759265
1,3,66.811081,34.706309,3433.752686,0,0,1,1,0,1,1,35,1,1,6,5,1,75000,0.3468535,67.87483025
1,3,67.228727,34.67096,3253.187744,1,0,1,0,1,1,1,60,1,1,7,2,1,51600,0.542676,47.58467875
1,3,66.832851,34.588985,3357.63208,1,1,1,0,0,1,1,35,1,2,10,1,1,23750,0.720778,60.37828625
1,3,66.926068,34.649464,3395.317139,1,1,0,1,1,1,1,48,1,1,5,4,1,32500,0.4895775,60.34949475
1,3,67.171795,34.694555,3279.02002,1,0,1,1,1,1,1,30,0,0,7,0,1,23150,0.469869,49.98901275
1,3,67.179779,34.690061,3272.550537,1,0,1,0,1,1,1,36,4,0,0,3,2,73545,0.4785815,49.60398675
1,3,66.914481,34.65253,3399.227539,1,1,1,0,1,1,1,57,1,2,11,2,2,251330,0.4860115,61.32176475
1,3,67.244629,34.663728,3232.074219,0,0,1,0,0,0,1,28,1,0,6,1,1,250100,0.6056455,45.28751475
1,3,67.23436,34.670182,3238.62207,1,0,1,0,0,0,1,50,5,1,6,0,1,74800,0.5607495,47.10755725
1,3,66.916917,34.652319,3399.227539,1,1,1,1,0,0,1,30,1,0,6,0,0,16300,0.4860115,61.32176475
1,3,66.918773,34.649467,3395.317139,1,1,1,0,1,1,1,23,1,1,6,1,1,28900,0.4895775,60.34949475
1,3,66.898579,34.635294,3393.281006,1,1,1,1,1,0,1,43,2,1,2,1,1,35500,0.538319,60.812893
1,3,66.909943,34.65652,3399.227539,1,1,1,0,0,0,1,65,1,1,6,1,1,39695,0.4860115,61.32176475
1,3,66.998211,34.61055,3356.85376,1,0,1,0,1,1,1,56,1,0,11,1,2,423800,0.61631275,54.41669675
1,3,66.906404,34.651486,3399.227539,1,0,1,1,0,0,1,45,1,0,8,3,2,24500,0.4860115,61.32176475
1,3,66.918063,34.699147,3432.795166,0,1,0,0,1,1,1,56,1,2,14,2,2,78500,0.30703125,63.9759265
1,3,66.91821,34.699198,3432.795166,0,1,1,1,0,0,1,80,2,4,4,0,1,13700,0.30703125,63.9759265
1,3,67.086282,34.677285,3338.199219,1,0,1,1,1,1,1,56,1,1,7,0,1,33300,0.4719045,52.9843065
1,3,66.910418,34.65214,3399.227539,1,0,1,0,1,0,1,25,1,0,7,2,1,92500,0.4860115,61.32176475
1,3,67.006062,34.610658,3351.567139,1,0,1,1,1,0,1,37,2,0,9,0,0,48070,0.6166375,53.695113
1,3,67.228421,34.671205,3253.187744,1,0,1,0,0,1,1,40,2,0,6,1,2,25400,0.542676,47.58467875
1,3,67.006585,34.610067,3351.567139,1,0,0,0,1,1,1,29,1,0,3,1,2,97450,0.6166375,53.695113
1,3,66.811208,34.708603,3442.295654,0,0,1,0,0,0,1,50,1,0,6,1,1,4050,0.31092025,68.37949575
1,3,66.804313,34.707109,3432.950684,0,0,1,0,0,1,1,20,1,3,3,3,0,59500,0.3625955,68.165928
1,3,66.911007,34.651805,3399.227539,1,1,1,1,0,1,1,58,2,3,7,1,1,62750,0.4860115,61.32176475
1,3,66.91938,34.65184,3395.317139,1,1,1,1,1,1,1,60,1,3,2,2,1,43850,0.4895775,60.34949475
1,3,66.914705,34.653459,3399.227539,1,1,0,1,0,1,1,38,2,1,4,1,2,1594550,0.4860115,61.32176475
1,3,66.903467,34.686673,3426.706299,0,1,1,0,0,1,1,45,2,0,8,1,2,60150,0.33731825,64.5626525
1,3,66.943476,34.636861,3390.275879,1,1,1,1,1,0,1,78,0,1,4,0,0,15750,0.53969225,58.1390295
1,3,66.918808,34.655337,3395.317139,0,0,0,0,0,1,1,24,1,1,4,2,1,622400,0.4895775,60.34949475
1,3,67.125927,34.730445,3319.47998,1,0,0,0,1,1,1,31,0,0,5,0,1,46250,0.37474375,53.66884725
1,3,66.90181,34.683517,3426.706299,1,1,1,0,1,1,1,36,1,0,3,1,1,20450,0.33731825,64.5626525
1,3,66.90959,34.733392,3458.523682,0,1,1,0,1,1,1,58,1,5,6,4,2,31750,0.21732925,66.16317575
1,3,67.174766,34.693107,3279.02002,1,1,1,0,0,0,1,40,2,0,6,6,2,3802150,0.469869,49.98901275
1,3,67.088066,34.673847,3338.199219,1,0,1,0,1,1,1,54,2,0,7,2,0,495500,0.4719045,52.9843065
1,3,67.237623,34.670937,3238.62207,1,0,1,1,0,0,1,85,0,0,4,0,2,10000,0.5607495,47.10755725
1,3,66.81009,34.708405,3442.295654,1,0,0,1,1,1,1,43,1,1,6,1,1,-24700,0.31092025,68.37949575
1,3,67.232374,34.670866,3238.62207,1,1,1,1,1,1,1,49,5,0,4,4,2,100740,0.5607495,47.10755725
1,3,66.899323,34.624978,3384.851074,1,0,1,0,0,1,1,25,3,0,7,2,2,18500,0.5835075,59.974985
1,3,66.915298,34.65049,3399.227539,1,0,1,0,0,0,1,55,1,0,3,0,0,5200,0.4860115,61.32176475
1,3,66.919747,34.651504,3395.317139,1,1,1,0,1,0,1,43,1,0,5,2,2,37700,0.4895775,60.34949475
1,3,66.901812,34.683518,3426.706299,0,1,0,1,1,1,1,67,2,1,5,1,2,159350,0.33731825,64.5626525
1,3,66.967017,34.61593,3372.095459,1,0,1,0,1,1,1,50,1,1,3,1,2,18370,0.61884125,56.19340625
1,3,66.917718,34.701683,3432.795166,0,1,0,0,1,1,1,54,1,0,11,3,2,65550,0.30703125,63.9759265
1,3,67.229745,34.67096,3238.62207,1,0,1,1,0,1,1,38,1,0,6,0,1,50300,0.5607495,47.10755725
1,3,66.998879,34.608737,3356.85376,1,1,0,1,1,1,1,35,1,0,7,0,0,22300,0.61631275,54.41669675
1,3,66.967087,34.615835,3367.13501,0,0,0,0,0,1,0,57,2,1,8,1,2,194510,0.6175545,55.65941625
1,3,66.915297,34.650488,3399.227539,1,0,1,0,0,0,1,44,1,0,7,1,2,83300,0.4860115,61.32176475
1,3,66.888853,34.607532,3377.994385,1,0,1,0,0,0,1,25,2,1,5,2,2,41250,0.62691225,59.678672
1,3,66.898361,34.616186,3375.700684,1,1,0,1,1,1,1,32,2,2,1,0,0,-9300,0.626511,58.78793125
1,3,66.897226,34.626206,3384.851074,1,1,0,1,1,0,1,45,1,1,6,1,1,-2750,0.5835075,59.974985
1,3,67.124875,34.731125,3319.47998,1,1,1,0,0,1,1,38,3,0,5,2,2,1756500,0.37474375,53.66884725
1,3,67.000646,34.6112,3356.85376,1,0,0,1,1,1,1,40,2,1,9,2,1,43600,0.61631275,54.41669675
1,3,67.007033,34.610752,3351.567139,0,0,1,1,0,0,1,50,1,0,8,2,1,72800,0.6166375,53.695113
1,3,66.935115,34.63791,3383.592529,1,1,1,0,0,1,1,70,1,0,9,1,1,39600,0.53678475,58.9849165
1,3,66.9028,34.653792,3401.687012,1,0,1,1,1,1,1,48,1,0,6,1,1,400,0.4877245,61.75856
1,3,66.966966,34.616935,3372.095459,1,0,1,0,1,1,1,50,2,0,3,1,2,33500,0.61884125,56.19340625
1,3,67.238283,34.669377,3246.741699,1,1,1,0,0,0,1,38,1,0,8,2,1,868900,0.587557,46.270729
1,3,66.832804,34.588524,3357.63208,1,1,1,1,1,0,1,60,1,0,0,0,0,54750,0.720778,60.37828625
1,3,66.91078,34.734972,3458.523682,1,0,0,0,0,1,0,45,1,2,11,1,1,329750,0.21732925,66.16317575
1,3,66.870157,34.597572,3370.508545,1,0,0,1,1,1,1,45,1,1,5,1,2,53500,0.666585,59.49950575
1,3,67.121696,34.727996,3319.47998,1,1,1,0,1,1,1,45,2,0,5,2,1,199500,0.37474375,53.66884725
1,3,66.89819,34.616132,3375.700684,1,1,0,1,0,1,1,57,1,0,7,3,2,130250,0.626511,58.78793125
1,3,67.129529,34.728476,3310.993652,1,1,1,0,1,1,1,68,8,0,7,5,2,7089500,0.3798365,53.23744025
1,3,67.227995,34.670787,3253.187744,1,1,0,0,0,1,1,22,1,0,6,4,2,42200,0.542676,47.58467875
1,3,66.906113,34.688837,3431.101074,0,1,0,0,1,1,1,54,0,0,5,0,0,-46000,0.3422375,63.7101145
1,3,66.869838,34.597443,3370.508545,1,0,1,1,1,1,1,58,1,0,3,2,2,14900,0.666585,59.49950575
1,3,66.93612,34.637915,3383.592529,1,0,1,0,1,1,1,40,1,0,8,1,1,112400,0.53678475,58.9849165
1,3,66.919737,34.652153,3395.317139,1,1,1,0,1,0,1,33,1,0,4,1,2,75700,0.4895775,60.34949475
1,3,66.914487,34.733978,3458.523682,0,1,1,0,0,1,1,24,2,1,7,2,2,97100,0.21732925,66.16317575
1,3,66.889015,34.607653,3377.994385,1,0,1,1,1,1,1,64,2,2,11,0,0,22250,0.62691225,59.678672
1,3,66.911187,34.735002,3458.523682,1,1,1,0,1,1,1,30,1,0,4,2,2,18000,0.21732925,66.16317575
1,3,67.176092,34.692055,3279.02002,1,0,1,0,0,1,1,37,1,0,6,1,2,37950,0.469869,49.98901275
1,3,66.869469,34.72313,3457.429199,1,1,1,1,0,1,1,62,1,0,7,0,0,-12500,0.23908875,67.1739825
1,3,66.905115,34.683682,3431.101074,0,1,1,1,1,1,1,40,1,0,4,2,2,22950,0.3422375,63.7101145
1,3,67.24923,34.661047,3232.074219,1,0,1,1,1,0,1,70,2,0,7,0,1,29800,0.6056455,45.28751475
1,3,67.0066,34.610363,3351.567139,1,1,1,1,1,1,1,82,1,1,4,1,1,168500,0.6166375,53.695113
1,3,66.88943,34.651884,3403.841064,1,0,1,0,1,0,1,66,2,1,4,1,1,52400,0.4905315,62.18573
1,3,66.911188,34.73526,3458.523682,1,1,0,0,0,0,0,38,1,1,3,2,2,18150,0.21732925,66.16317575
1,3,66.909507,34.697412,3438.043945,1,1,1,1,1,1,1,60,1,5,3,1,2,45900,0.303422,64.45865725
1,3,67.079835,34.679952,3338.199219,1,0,0,1,0,1,1,50,3,0,10,0,0,101350,0.4719045,52.9843065
1,3,66.922555,34.652375,3395.317139,1,1,1,1,1,1,1,60,2,3,3,1,1,225250,0.4895775,60.34949475
1,3,67.238455,34.669136,3246.741699,1,1,1,1,1,0,1,45,3,1,7,2,1,91700,0.587557,46.270729
1,3,67.08817,34.678665,3338.199219,1,0,1,1,1,1,1,59,1,0,11,0,1,12600,0.4719045,52.9843065
1,3,66.851174,34.725068,3451.35083,1,1,0,1,0,1,1,20,1,0,8,0,0,75400,0.24959075,68.0081615
1,3,66.73974401,34.7259649,3437.330566,1,1,0,0,1,1,1,45,1,3,0,2,2,33950,0.39530375,70.777834
1,3,66.765473,34.749257,3465.878418,0,0,0,1,0,1,1,40,2,6,0,4,2,14600,0.2906405,70.81613725
1,3,66.74477,34.732283,3439.594971,1,1,1,1,0,1,1,50,2,7,0,4,2,69000,0.37245975,70.3703805
1,3,66.73790639,34.72505139,3437.330566,1,1,1,1,1,1,1,40,4,5,0,4,2,37350,0.39530375,70.777834
1,3,66.7712411,34.7769324,3478.148682,0,0,1,0,0,1,1,80,5,6,0,5,2,29650,0.22455175,71.1681135
1,3,66.74603295,34.730051,3439.594971,1,1,1,1,0,1,1,48,2,10,0,5,2,93200,0.37245975,70.3703805
1,3,67.17209,33.149125,2923.617676,1,1,1,1,0,1,1,45,1,2,6,4,2,2700,5.579231,94.883461
1,3,66.73876751,34.72294024,3437.330566,1,1,1,1,1,1,1,45,1,18,0,10,2,23500,0.39530375,70.777834
1,3,66.7538619,34.73744724,3447.031006,1,1,1,1,0,1,1,30,2,8,0,4,2,12750,0.34117375,70.6953985
1,3,66.744588,34.7309511,3439.594971,0,0,1,1,0,1,1,50,2,8,0,5,2,50000,0.37245975,70.3703805
1,3,66.7445884,34.73095112,3439.594971,1,0,1,1,1,1,1,46,2,8,0,5,2,73950,0.37245975,70.3703805
1,3,66.7421554,34.728195,3437.330566,1,1,1,1,0,1,1,40,2,6,0,3,2,47750,0.39530375,70.777834
